"","ID","country","GENDER","AGE","EDU","INC","JOB","Q1_1","Q1_2","Q1_SQ1_1","Q1_SQ1_2","Q1_SQ1_3","Q1_SQ1_4","Q1_SQ1_5","Q1_SQ2","Q1_SQ3","Q1_SQ4","Q2","Q3","Q3_SQ_1","Q3_SQ_2","Q3_SQ_3","Q3_SQ_4","Q3_SQ_5","Q3_SQ_6","Q4_1","Q4_2","Q4_3","Q4_SQ","Q5","Q5_SQ1_1","Q5_SQ1_2","Q5_SQ2_1","Q5_SQ2_2","Q6_1","Q6_2","Q6_3","Q7","Q8_1","Q8_2","Q9_1","Q9_2","Q10","Q11","Q12","Q13_1","Q13_2","Q13_3","Q14","Q15","Q16","Q16_SQ1_1","Q16_SQ1_2","Q16_SQ2_1","Q16_SQ2_2","Q17","Q18","Q19","Q20_1","Q20_2","Q20_3","Q20_4","Q20_5","Q20_6","Q20_7","Q20_8","Q20_9","Q20_10","Q21","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q22_6","Q22_7","Q22_8","Q22_9","Q22_10","Q22_11","Q22_12","Q22_13","Q22_14","Q23","Q24","Q25","Q26","Q27","Q27_SQ1_1","Q27_SQ1_2","Q27_SQ1_3","Q27_SQ1_4","Q27_SQ1_5","Q27_SQ2_1","Q27_SQ2_2","Q27_SQ2_3","Q27_SQ2_4","Q27_SQ2_5","Q28","Q29","Q30","Q31_1","Q31_2","Q32","Q33","Q34_1","Q34_2","Q34_3","Q34_4","Q34_5","Q34_6","Q34_7","Q34_8","Q34_9","Q34_10","Q35","Q36","Q37","Q37_1","Q37_2","Q37_3","Q37_4","Q37_5","Q37_6","Q37_7","Q37_8","Q37_9","Q37_10","Q38","Q39","Q40","Q41","Q42","Q42_SQ1","Q42_SQ2_1","Q42_SQ2_2","Q42_SQ2_3","Q42_SQ2_4","Q42_SQ2_5","Q42_SQ2_6","Q42_SQ3","Q43","Q44","Q45","Q46","Q47","Q48"
"31",1045,"Korea",1,49,4,5,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,3,12,6,1,4,NA,NA,8,2,2,5,10,4,2,2,2,2,3,2,1,2,1,3,2,1,1,1,2,NA,NA,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,2,2,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,4,6,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,2
"32",1047,"Korea",2,84,1,2,9,2,1,1,NA,NA,NA,NA,4,4,3,3,2,NA,NA,NA,NA,NA,NA,3,2,12,1,3,NA,NA,1,2,2,3,5,4,2,2,2,1,2,3,1,1,2,3,3,2,2,1,2,NA,NA,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,4,5,7,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,2,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,1,2
"33",1030,"Korea",1,76,1,3,1,2,1,1,NA,NA,NA,NA,3,4,3,3,2,NA,NA,NA,NA,NA,NA,2,3,12,1,2,1,3,NA,NA,2,5,10,4,2,1,1,1,1,3,1,1,2,3,2,2,1,1,2,NA,NA,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,2,2,2,3,4,8,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,2
"34",1053,"Korea",1,72,3,3,2,1,1,3,NA,NA,NA,NA,4,4,3,3,3,NA,NA,NA,NA,NA,NA,3,11,5,1,3,NA,NA,7,1,9,10,NA,5,4,4,2,4,3,3,1,1,2,12,4,5,2,1,3,NA,NA,7,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,6,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,1,2,3,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,2,5,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,3,5
"35",1059,"Korea",1,27,5,7,2,2,1,1,NA,NA,NA,NA,4,4,2,3,1,1,2,5,NA,NA,NA,6,3,11,5,2,1,3,NA,NA,5,NA,NA,4,3,3,2,2,3,2,1,1,2,7,4,1,1,1,2,NA,NA,2,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,9,10,11,NA,NA,NA,NA,NA,NA,NA,NA,2,6,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6,1,2,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,5,3,3
"36",1036,"Korea",1,56,2,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,6,12,1,2,1,3,NA,NA,3,5,8,4,2,3,1,5,3,2,1,1,2,5,1,1,1,1,2,NA,NA,2,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,2,2,2,3,4,7,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,2
"37",1035,"Korea",2,20,3,3,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,NA,NA,NA,NA,3,6,12,5,2,1,6,NA,NA,3,5,8,4,2,2,2,2,3,2,1,1,2,3,2,1,1,1,5,NA,NA,6,4,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,2,1,2,1,2,3,7,8,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,2
"38",1034,"Korea",1,23,4,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,12,5,4,3,NA,NA,1,2,2,3,5,4,2,3,2,2,3,3,1,2,3,6,2,1,2,1,2,NA,NA,7,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,2,1,3,1,2,3,4,5,6,7,8,NA,NA,2,2,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,2
"39",1031,"Korea",1,43,5,5,1,2,1,1,2,NA,NA,NA,2,2,3,3,2,NA,NA,NA,NA,NA,NA,2,3,5,4,4,NA,NA,1,6,3,5,10,3,2,3,2,4,3,5,1,1,3,6,2,2,2,1,2,NA,NA,7,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,2,2,2,3,4,8,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,4,6,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,2
"40",1039,"Korea",2,48,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,NA,NA,NA,NA,3,6,12,4,5,NA,NA,NA,NA,3,5,10,3,2,3,2,1,3,2,1,1,2,3,2,2,2,1,2,NA,NA,7,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,2,1,2,1,2,3,4,7,NA,NA,NA,NA,NA,2,2,1,1,4,7,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,2
"41",1040,"Korea",2,50,3,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,NA,NA,NA,NA,3,6,12,1,2,5,6,NA,NA,2,5,10,3,2,2,2,2,3,2,1,1,2,3,2,2,2,1,2,NA,NA,7,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,2,2,2,3,4,7,8,NA,NA,NA,NA,NA,NA,2,2,1,1,4,6,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,2
"42",1041,"Korea",2,53,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,12,10,1,4,NA,NA,1,2,3,5,10,4,2,1,2,1,3,2,1,1,3,2,1,1,1,1,2,NA,NA,4,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,1,2,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,4,6,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,3
"43",1042,"Korea",2,35,5,4,2,1,1,1,NA,NA,NA,NA,2,2,2,3,1,1,NA,NA,NA,NA,NA,3,12,2,4,5,NA,NA,NA,NA,4,5,10,4,2,2,2,2,3,2,1,2,3,7,2,1,1,1,2,NA,NA,6,4,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,2,2,1,2,1,2,3,4,7,NA,NA,NA,NA,NA,2,2,1,1,4,6,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,2
"44",1043,"Korea",1,69,2,4,2,1,1,1,NA,NA,NA,NA,2,2,2,3,1,2,NA,NA,NA,NA,NA,2,3,12,1,3,NA,NA,1,5,2,3,5,4,3,3,1,4,5,4,1,1,2,3,2,1,1,1,2,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,2,1,2,1,2,3,8,NA,NA,NA,NA,NA,NA,1,2,1,1,4,7,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,1,2
"45",1044,"Korea",2,71,2,4,2,2,1,1,NA,NA,NA,NA,4,4,3,3,2,NA,NA,NA,NA,NA,NA,3,12,5,1,4,NA,NA,1,2,2,3,5,4,2,1,2,1,3,2,2,1,2,3,2,1,2,1,2,NA,NA,6,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,1,2,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,4,6,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,1,3
"46",1046,"Korea",2,77,2,2,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,12,11,1,3,NA,NA,1,2,2,3,10,4,2,1,2,4,3,2,1,1,2,3,3,2,1,1,2,NA,NA,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,4,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,2,2,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,1,2
"47",1048,"Korea",1,38,5,6,6,2,1,1,NA,NA,NA,NA,2,1,2,3,1,1,NA,NA,NA,NA,NA,2,3,5,5,2,3,4,NA,NA,2,3,10,4,2,3,2,2,3,2,1,5,8,3,2,1,1,1,2,NA,NA,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,2,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,2,2,NA,NA,NA,NA,NA,2,2,3,2,2,1,4
"48",1049,"Korea",2,31,5,4,2,1,1,1,NA,NA,NA,NA,2,2,3,3,3,NA,NA,NA,NA,NA,NA,2,3,6,5,5,NA,NA,NA,NA,3,5,10,4,2,2,2,2,3,2,1,1,2,3,2,1,1,1,5,NA,NA,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,2,1,2,1,2,3,8,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,2,3,NA,NA,NA,NA,1,1,1,2,1,1,2
"49",316,"Korea",2,63,3,4,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,5,12,1,3,NA,NA,6,4,2,3,5,3,3,1,4,4,1,3,2,2,1,5,1,1,3,NA,NA,5,2,7,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,2,1,3,2,3,8,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,2,2
"50",311,"Korea",2,28,5,7,6,2,1,1,NA,NA,NA,NA,2,1,2,3,1,1,2,NA,NA,NA,NA,12,3,5,5,2,7,4,NA,NA,4,5,9,4,3,3,2,2,3,3,1,12,7,6,1,1,2,5,2,NA,NA,4,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,2,1,3,2,3,6,7,8,NA,NA,NA,NA,NA,1,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,1,2
"51",313,"Korea",2,42,5,7,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,5,NA,NA,NA,4,3,5,4,2,7,3,NA,NA,4,5,10,4,3,3,2,3,3,3,1,7,12,3,1,1,2,5,3,NA,NA,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,2,2,3,1,2,3,4,NA,NA,NA,NA,NA,NA,1,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,2,2,4,NA,NA,NA,NA,2,1,2,2,3,1,2
"52",312,"Korea",2,38,3,5,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,12,4,1,3,NA,NA,2,3,2,5,NA,3,1,3,4,4,1,3,3,6,5,3,1,2,3,NA,NA,5,4,6,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,2,4,4,1,2,3,4,6,8,NA,NA,NA,NA,3,3,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,1
"53",314,"Korea",2,53,3,6,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,5,NA,NA,NA,3,12,5,1,3,NA,NA,2,6,2,5,10,3,1,1,4,4,1,3,2,1,2,5,1,1,3,NA,NA,2,5,7,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,6,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,2,6,4,2,3,4,8,NA,NA,NA,NA,NA,NA,1,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,2,2
"54",1018,"Korea",2,59,5,3,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,NA,NA,NA,NA,3,NA,NA,1,3,NA,NA,4,2,2,5,9,3,3,3,3,3,3,3,1,1,2,3,2,1,2,1,6,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,1,2,6,5,1,2,3,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,1,2
"55",1016,"Korea",1,47,5,5,4,2,1,1,NA,NA,NA,NA,2,1,2,3,3,NA,NA,NA,NA,NA,NA,3,9,NA,4,2,1,4,NA,NA,2,4,9,3,3,3,3,3,3,2,1,2,1,5,2,1,1,1,4,NA,NA,6,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,2,2,3,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,2,2,2,6,NA,NA,NA,NA,2,2,2,2,3,1,2
"56",1014,"Korea",1,34,5,5,3,2,1,1,NA,NA,NA,NA,2,2,1,3,1,2,NA,NA,NA,NA,NA,3,5,NA,4,2,1,4,NA,NA,5,9,10,2,3,3,2,2,3,2,1,1,2,3,2,2,1,1,5,NA,NA,4,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,1,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,3,3,2
"57",351,"Korea",2,22,4,4,10,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,5,NA,NA,NA,NA,12,5,11,NA,2,7,8,NA,NA,2,3,5,3,3,3,3,3,1,2,1,3,7,11,2,1,2,2,3,NA,NA,4,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,2,2,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,2,2,2,3,NA,NA,NA,NA,2,1,1,2,2,2,2
"58",320,"Korea",1,68,3,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,NA,NA,NA,NA,3,12,11,1,2,1,2,NA,NA,3,4,7,4,3,3,2,4,3,2,1,8,5,7,3,1,1,2,4,NA,NA,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2
"59",323,"Korea",1,48,3,5,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,NA,NA,NA,NA,3,11,NA,4,4,NA,NA,1,7,5,7,9,4,3,1,2,4,1,6,3,1,3,4,2,3,2,5,2,NA,NA,4,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,4,5,7,8,11,NA,NA,NA,NA,NA,NA,2,3,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,1,2,1,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,4,6,7,NA,NA,NA,NA,NA,NA,2,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,5,1,2
"60",352,"Korea",2,34,5,3,12,2,1,1,NA,NA,NA,NA,2,2,2,3,1,2,NA,NA,NA,NA,NA,9,2,10,NA,1,7,4,NA,NA,1,2,7,3,3,3,1,3,3,2,1,2,3,1,1,1,2,1,3,NA,NA,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,2,2,3,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,2,NA,NA,NA,NA,NA,2,3,4,1,2,2,3
"61",319,"Korea",2,66,3,6,2,2,1,1,NA,NA,NA,NA,3,4,3,3,3,NA,NA,NA,NA,NA,NA,3,5,11,1,4,NA,NA,1,4,7,9,10,4,3,1,2,4,3,3,3,1,3,8,2,4,3,NA,NA,4,3,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,2,2,3,2,3,7,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,1,2
"62",1052,"Korea",2,55,3,5,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,NA,NA,NA,NA,5,3,NA,1,5,NA,NA,NA,NA,9,10,11,4,3,3,2,5,3,1,1,2,1,4,4,5,1,1,3,NA,NA,6,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,9,10,11,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,1,3,6,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,3,3
"63",335,"Korea",1,52,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,3,11,12,1,4,NA,NA,1,2,3,5,7,3,1,1,2,4,1,3,2,8,3,1,4,4,5,NA,NA,NA,NA,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,4,7,8,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,2,2,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,5,1,2
"64",1013,"Korea",2,44,5,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,NA,NA,NA,NA,3,5,NA,4,1,3,6,NA,NA,2,5,9,2,3,1,3,4,1,3,1,2,3,8,2,2,2,2,1,NA,NA,3,3,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,7,8,11,NA,NA,NA,NA,NA,NA,NA,NA,2,6,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,1,1,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,1,2
"65",336,"Korea",2,55,3,5,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,3,12,NA,1,4,NA,NA,1,3,4,7,9,4,2,4,2,5,1,6,3,3,1,11,4,3,5,NA,NA,NA,NA,7,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,4,7,8,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,3,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,5,4,5,1,2,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,1,2
